wall_clock,sim_t,alt_ft,roll_deg,pitch_deg,yaw_deg,u_fps,v_fps,w_fps,p_rads,q_rads,r_rads,pwm1,pwm2,pwm3,pwm4,ail,ele,rud,thrFR,thrFL,thrAR,thrAL,flapsR,flapsL,armed,ap_pwm1,ap_pwm2,ap_pwm3,ap_pwm4,ap_pwm8,ap_pwm9,ap_has_armed,motor_active
1778690878.985,0.8553,2999.9,-0.00,-2.03,-0.00,0.72,-0.00,0.02,-0.0000,-0.0541,0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.005,0.8652,2999.9,-0.00,-2.06,-0.00,0.73,-0.00,0.01,-0.0000,-0.0532,0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.025,0.8953,2999.9,-0.00,-2.15,-0.00,0.78,-0.00,0.00,-0.0000,-0.0506,0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.046,0.9153,2999.9,-0.00,-2.21,-0.00,0.81,-0.00,-0.00,-0.0000,-0.0486,0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.066,0.9302,2999.9,-0.00,-2.25,-0.00,0.83,-0.00,-0.01,-0.0000,-0.0470,0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.086,0.9553,2999.9,-0.00,-2.32,0.00,0.87,-0.00,-0.02,-0.0000,-0.0443,0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.106,0.9652,2999.9,-0.00,-2.34,0.00,0.88,-0.00,-0.02,-0.0000,-0.0431,0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.126,0.9953,2999.9,-0.00,-2.41,0.00,0.93,-0.00,-0.03,-0.0000,-0.0395,0.0000,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.146,1.0150,2999.9,-0.00,-2.46,0.00,0.96,-0.00,-0.03,-0.0000,-0.0370,0.0001,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.167,1.0301,2999.9,-0.00,-2.49,0.00,0.99,-0.00,-0.04,-0.0000,-0.0350,0.0001,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.187,1.0553,2999.9,-0.00,-2.54,0.00,1.03,-0.00,-0.05,-0.0000,-0.0316,0.0001,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.207,1.0652,2999.9,-0.00,-2.55,0.00,1.04,-0.00,-0.05,-0.0000,-0.0302,0.0001,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.227,1.0954,2999.9,-0.00,-2.60,0.00,1.10,-0.00,-0.06,-0.0000,-0.0259,0.0001,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.247,1.1154,2999.9,-0.00,-2.63,0.00,1.13,-0.00,-0.06,-0.0000,-0.0230,0.0001,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.267,1.1304,2999.9,-0.00,-2.65,0.00,1.16,-0.00,-0.07,-0.0000,-0.0208,0.0001,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.287,1.1553,2999.9,-0.00,-2.68,0.00,1.20,-0.00,-0.07,0.0000,-0.0171,0.0001,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.307,1.1650,2999.9,-0.00,-2.68,0.00,1.22,-0.00,-0.08,0.0000,-0.0157,0.0001,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.328,1.1954,2999.9,-0.00,-2.71,0.00,1.27,-0.00,-0.08,0.0000,-0.0111,0.0001,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.348,1.2151,2999.9,-0.00,-2.72,0.00,1.30,-0.00,-0.09,0.0000,-0.0082,0.0001,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.368,1.2303,2999.9,-0.00,-2.72,0.00,1.33,-0.00,-0.09,0.0000,-0.0059,0.0001,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.388,1.2553,2999.9,-0.00,-2.73,0.00,1.38,-0.00,-0.10,0.0000,-0.0022,0.0001,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
1778690879.409,1.2800,2999.9,-0.00,-2.73,0.00,1.42,-0.00,-0.10,0.0000,0.0014,0.0001,1000,1000,1000,1000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1000,1000,1000,1000,1052,1052,0,0
